ref_hash,preds
5436363780869672708_sc,97112.02
4328338647554848279_sc,53559.03
6125167924386653742_sc,90763.23
8696764509920791915_sc,1719427.5
3882345158544372947_sc,1725029.6
5991344648768869188_sc,162050.45
2002548141811985071_sc,169972.45
3746561106172077434_sc,1724495.9
4844226962875251753_sc,1731634.1
2807499418780637588_sc,1698112.6
3438727524755268233_sc,80181.12
4337516036309279771_sc,83803.305
5800981499428250572_sc,93995.35
2584843951095920036_sc,54370.41
1524053364067806549_sc,1682782.4
975663486143749113_sc,1720681.5
158658997335495558_sc,1723740.5
6156872196526320209_sc,149536.23
5543883344369891027_sc,147769.36
7663421712867704503_sc,1731059.6
1379018928674585183_sc,89721.5
8964703442394685342_sc,96179.65
1745811703314034868_sc,11530.355
5827183452098387171_sc,1710533.4
8801131166973976935_sc,97154.98
9048720987319408679_sc,1728007.6
6002990348774682397_sc,148139.98
481766364326169098_sc,64152.19
1194856908737068273_sc,19430.854
2247824430489117905_sc,146002.98
224867107194493550_sc,1723173.0
8517864398167697889_sc,5297.4824
1091170696878726256_sc,159833.17
5944728099195057805_sc,78234.87
7859582811620381810_sc,133534.36
562767963087378453_sc,20217.932
3859983324098127366_sc,1720402.4
3568692349073499693_sc,1731596.1
3562814715606518037_sc,66093.06
4731502718253208235_sc,29249.588
2621330866052211108_sc,1718521.4
447346276331032422_sc,96541.625
3203056706949048933_sc,92408.72
1565710057017174581_sc,172194.11
8578508755255291194_sc,96667.04
3141496749986278748_sc,153646.7
7124553648615209040_sc,1723282.6
1269448446115709166_sc,163245.67
8709989048096426285_sc,1621452.9
1837460927367858094_sc,1618466.6
7882024452993671441_sc,107248.71
4798545334093644014_sc,92095.96
1034191038122267818_sc,1725477.6
4548268079159284248_sc,13462.118
8242894773621194892_sc,101913.57
3910731154949953031_sc,1729787.1
1004816265802141250_sc,102212.59
5472572803476263847_sc,1726772.5
5140544724237356958_sc,68953.39
6206518947914521366_sc,1726118.0
8491230367333230821_sc,1727279.1
3118424293252857349_sc,1724319.4
3153253289972589755_sc,2772.2258
2191105272831985690_sc,61213.766
6910930867340233397_sc,73023.32
5872012116675557212_sc,1714834.1
3617477565259569978_sc,61337.574
8299271530238782686_sc,80921.63
4983028208257709323_sc,30038.695
7391874712876055366_sc,96504.74
9071107666592238948_sc,8107.555
3983240573604198139_sc,161376.2
4090944398821483432_sc,69465.46
4780400110380493292_sc,1731508.6
4536538484927752452_sc,169052.77
5581530590015562008_sc,70028.01
8874447194599776226_sc,89501.35
7010874002997134490_sc,1718822.0
7777231273261633594_sc,-640.43085
8049588910436825883_sc,1719472.4
3274414954128406301_sc,95775.625
3694683700517314509_sc,5219.1577
1797587480988567141_sc,1720883.1
3984891153179005157_sc,8287.57
2438078317755260427_sc,1731379.0
79620002838029222_sc,1721473.9
4468837961378857492_sc,102276.06
5277621998180004573_sc,17310.922
7389983131301278892_sc,100121.09
2769418865052666430_sc,48778.984
3919792336129156066_sc,142567.08
811814544131042921_sc,71601.5
2497601427806677746_sc,149384.64
7990478067823978438_sc,53489.41
3478334447190232715_sc,1722795.4
875660599647620807_sc,1728369.6
7161426543292739774_sc,106342.25
1480526061642843716_sc,1724470.4
6828688168615301624_sc,54438.92
5922095359064480314_sc,48870.31
1620386578384330621_sc,1663417.4
9111316255784994831_sc,59854.355
2432253918987605770_sc,2110.732
1968569630648035560_sc,29204.787
4276678959844876440_sc,1727630.1
3162765001300096718_sc,80887.266
2569003358363175194_sc,1723362.4
8270572712123878538_sc,67469.445
251979561578307724_sc,7567.1323
4009726753880066223_sc,68858.43
7192592897277770402_sc,46768.707
5945468343126591977_sc,164358.42
2848485908260880125_sc,21374.838
1107141090293521776_sc,69887.24
3144089106736031893_sc,1729321.9
5492231899111903193_sc,1725052.6
8300594853205278229_sc,109868.65
1490546888631284232_sc,124711.57
786742133490675991_sc,91479.125
1657335376977545995_sc,1711699.6
7957957478997349557_sc,68562.055
9153970134890329767_sc,167095.38
4208679218912025678_sc,102212.59
4106827108707267953_sc,61183.047
1691619260785473977_sc,11943.715
8338624909584001804_sc,91004.836
371466071168290379_sc,1724248.9
1368332565267432303_sc,107299.23
754967411302498350_sc,1725335.9
4000284136796891671_sc,170214.45
1917554292541780874_sc,159968.67
4903671404461041589_sc,7342.5356
2720372825678446575_sc,157609.31
9134087601681826376_sc,54294.105
1627462651319880585_sc,74385.19
8908766061168312592_sc,1708448.4
497151176550805743_sc,156766.86
3565857261300285851_sc,69802.25
6451755893695923407_sc,60064.668
5024120703363101628_sc,102951.26
8191542131719815863_sc,106492.4
8891756899746487199_sc,91359.34
2332769440204304790_sc,156998.0
1642554587095967392_sc,63771.734
7356990363759468550_sc,106936.12
5602720204665265013_sc,1729316.0
3030077840623268965_sc,1716717.9
6076765588725429074_sc,94856.56
6043514999387414747_sc,1721175.9
4347603348229967900_sc,169251.92
7339614904996572647_sc,74645.32
4077277015382974328_sc,1716775.4
3657541902920663026_sc,95735.07
7157441660386924910_sc,1719002.4
395732158179066183_sc,140540.14
8996076036010334371_sc,1727787.1
6129847462008234853_sc,20217.932
214322982314005969_sc,69967.49
3566239756720907512_sc,76342.37
3516963291721029585_sc,4422.738
6294105012857008217_sc,24065.725
992351700610912905_sc,165839.23
6900515130565244502_sc,100121.09
6191618357855590449_sc,89927.62
3698775200815030898_sc,67228.24
1938119659838576196_sc,90703.29
6420255380905379545_sc,92582.24
6741961361677867996_sc,59134.95
3043264421391569266_sc,161327.56
8223573911970051143_sc,166581.7
8982122949480326031_sc,1729243.9
1537210293278263992_sc,80169.44
4051064438897809564_sc,163929.2
6042257589347960567_sc,165606.0
8077436577589891256_sc,1728262.0
8105608119646835877_sc,852.1696
4131264291009428069_sc,108589.46
5144644582446721087_sc,153399.39
6199658628251636586_sc,75060.37
6966460283433797153_sc,19135.322
6626520155025968307_sc,1744.1061
963427650502852331_sc,1730265.6
5981950700720225513_sc,10469.225
5314414560199460650_sc,76146.53
3450843510071578710_sc,68150.445
955443851981523477_sc,60652.99
84319518361528589_sc,-30025.414
3560436585878277228_sc,166998.0
7242508891540920028_sc,76918.664
1493913048940109812_sc,1726825.1
1618250075123178749_sc,1726665.4
8862259843998529523_sc,1718917.6
2690547282950288566_sc,84658.695
7869105473533733602_sc,1726322.9
2536104347033909709_sc,168450.53
6926372885231312562_sc,1726546.0
416611638248043002_sc,56220.156
7409999025984134415_sc,1722227.4
851363867245722730_sc,1732824.0
3301613194042913667_sc,1716610.4
5011624076369654775_sc,3670.4258
4996674550169959483_sc,75836.63
2999863159739660916_sc,57820.363
1004040336918358982_sc,95907.4
6204353077645303410_sc,1734437.4
274569686417765524_sc,1725647.6
4969573030219479638_sc,68111.96
7113769802829339497_sc,1724699.0
2898890676080873273_sc,80887.266
8736607196011555188_sc,4330.795
8065784351871982324_sc,10971.4375
4566999693132886162_sc,1722415.1
3385057180046292435_sc,1715306.0
8745183761065787709_sc,1723337.0
7039779643061231038_sc,1727614.1
5066740221265037872_sc,89952.305
8160556786289359332_sc,51938.863
4279149293347518465_sc,90608.65
7922983527659814951_sc,41600.55
3005263632445566139_sc,73469.42
4776146425890796326_sc,2543.7097
8741165944628281279_sc,8988.3125
582571296828259057_sc,30038.695
810974867340983660_sc,1724983.0
1763190126516985470_sc,1724144.4
2773592267698279641_sc,163521.3
5069702229921355727_sc,1728703.6
6064034735496430867_sc,95964.88
8293874752811762830_sc,1727630.1
1643131298827988442_sc,98150.93
121338857672028424_sc,1729775.4
2358691506512114584_sc,98888.99
4467276208536477496_sc,59607.03
6946025399397946244_sc,156736.64
3835031306571499345_sc,123872.12
4044731062969316552_sc,67198.266
2878939883563047737_sc,95691.21
3723600963711050080_sc,159073.45
5729805285758676253_sc,108083.94
8809146574270192898_sc,8681.203
3706289840210785868_sc,96855.9
7414606580022660509_sc,41469.824
8151213673025348638_sc,1728314.6
6183402389044903693_sc,5334.481
9159073462500216124_sc,67030.945
5456826824262623479_sc,1722822.5
1008327075030144183_sc,70531.7
3423100489046131750_sc,102135.23
3954048907500758029_sc,1730293.0
6571539267715818701_sc,48611.145
2016573446721742254_sc,1727673.5
7954258871909014693_sc,1731936.9
4427661073578491721_sc,1723673.4
1163151567793842835_sc,74183.18
5509828023023319077_sc,134970.12
8448229280904011751_sc,162120.39
270096691675130827_sc,10112.438
2810068558075023550_sc,1726060.4
1769808373434012964_sc,1726906.5
3913726154513442704_sc,78001.29
2081708828147781129_sc,95813.29
6622698551321434235_sc,1725374.6
3483005904289664695_sc,154053.08
8098714881553652247_sc,103210.82
8176911783924497643_sc,69985.96
5526380785339438545_sc,1721573.9
1880693511717319804_sc,101095.79
6991740588107315764_sc,1709973.5
7260420666603305149_sc,8563.262
3063666114324802120_sc,1718251.4
2294258024383720858_sc,11187.621
7525041352400535766_sc,84173.875
2017228686646116154_sc,1725156.6
5815027540120099219_sc,53628.81
9081010120083816340_sc,66752.31
4726643462180096737_sc,161293.19
7148072473036892143_sc,1718521.6
4675729991890849555_sc,90915.27
2769593547473968422_sc,1714616.6
5372492205033475272_sc,1718070.9
1165962956456117405_sc,174431.61
2943681439840632124_sc,78234.87
2028886501115113440_sc,167919.06
5747893093021447372_sc,8089.3125
946350916076492493_sc,1714834.1
1697786710404670247_sc,80229.79
7590318261508946904_sc,132710.64
5898995817649862566_sc,10341.323
8551832564286190880_sc,157943.02
1139736015810349687_sc,1717549.1
5001579472771139676_sc,166405.77
6656804817223980015_sc,1721677.6
5746301691015845642_sc,98255.695
6143389136976018642_sc,157999.44
8481306780505551392_sc,1724182.5
4789612262145130465_sc,66239.12
6945522158462604319_sc,72927.07
8678116518673604287_sc,155957.3
7573231348847480629_sc,120181.6
8701080542002756697_sc,54376.797
6030922239576567889_sc,74148.27
7853288113639929183_sc,11280.69
4164440274425334021_sc,80405.41
5625930207193939207_sc,11102.466
3207910073242982292_sc,1702577.5
1804743078219113381_sc,10039.7
2027019651540450536_sc,1731634.1
2849887164735932746_sc,162935.12
4740077867416745183_sc,80887.266
6828115209120905050_sc,83736.42
5443443955468931319_sc,82980.52
7378068541378703545_sc,8872.4795
810735149135855376_sc,168247.42
222877378922463923_sc,1710855.5
5677635511036878203_sc,3097.995
8586200037870430086_sc,124498.38
4976958960312106586_sc,63180.8
338167922305614916_sc,120707.79
67148255155884873_sc,131005.12
8913645394612221676_sc,148105.58
164425859987855166_sc,89730.805
8906093345402832781_sc,89900.76
545451580101491202_sc,83317.54
4461035106546166784_sc,53499.938
4910696330498687729_sc,33815.01
2149684428322049638_sc,10704.486
1671994401833198641_sc,1726351.0
5148045943925291962_sc,53680.13
3688181090178549219_sc,18347.998
2602164099065753590_sc,111645.375
5188760897153245966_sc,124512.28
8017466073687009979_sc,145305.61
4580420759609027772_sc,1729806.9
8045783026317871257_sc,2484.3425
5378142328418494256_sc,62913.406
4689279197761992455_sc,107775.59
6462475468202683196_sc,69699.86
9145170344937164608_sc,48778.86
6954099415533480802_sc,96866.35
7584188928689216332_sc,1668015.4
8451307035368779125_sc,21115.79
7614948460221308631_sc,154346.55
6015243091368890348_sc,166210.61
397275137759249979_sc,121967.85
72662872880561325_sc,97415.21
2498744244984650459_sc,1727429.5
9137027106614801065_sc,1722261.4
8180999835049514318_sc,166650.56
6416543459355469127_sc,153980.64
5892448091563002970_sc,1716074.9
2271725842037781648_sc,133484.92
5633417126130092425_sc,1724480.6
5782141709898790404_sc,102212.59
3007313692490628304_sc,158514.23
1249771012920701154_sc,2949.1707
9011131934374649034_sc,1700511.5
3494411003849715204_sc,1731837.6
6932291250212129357_sc,75419.9
7508590984311565042_sc,52851.723
2454047369263672553_sc,162711.73
5074741346383895235_sc,118891.63
5337475463210438811_sc,115175.79
353513327079175595_sc,58544.594
3504563197546060188_sc,81145.65
4498989391125937274_sc,19140.098
5718067800190563126_sc,1728799.4
3230940328818246913_sc,142393.3
1354463037383054326_sc,1721263.9
7648870674237368821_sc,1700159.1
6882984141638506391_sc,137070.69
2772813771222862985_sc,1723537.5
6245687949050468971_sc,1711864.4
566034452603570059_sc,161007.98
6595412375003383166_sc,1720340.6
569782976694264736_sc,1724902.4
3396123095931871685_sc,96954.555
5765039577231256441_sc,95124.59
6926908376809622991_sc,1722723.1
877640839757690849_sc,1730947.1
8790436095551871381_sc,1698256.4
1226681421205570141_sc,166210.61
4566973366175597167_sc,139761.75
7123004253352293008_sc,1725596.0
3078212414633283021_sc,68864.98
2149695617008314359_sc,46838.19
4260924866462543440_sc,1721429.1
7132590392754239993_sc,79657.695
1268668663105484535_sc,134739.0
460394699222063755_sc,1708549.9
2093607277273710567_sc,156187.86
5907663159942843269_sc,1719574.6
2709007746872074474_sc,1724209.0
8977825548484018440_sc,150887.56
3220785398662535661_sc,141632.98
1876480353305620628_sc,1734940.9
1138810102392724708_sc,16615.828
521783243083660151_sc,80887.266
8991200321237633934_sc,153161.64
6318170605692280036_sc,1716994.4
571502287955702070_sc,1721986.6
7632433852716688771_sc,34803.97
1487744091002459561_sc,91343.81
4394756145848742669_sc,80169.44
5413946719875333874_sc,1721584.0
7515073287373184781_sc,146994.69
6794730479643926313_sc,90353.53
5301176872183285208_sc,71513.48
4008065335762926054_sc,160632.23
6039367459879169850_sc,143318.19
8291721147913896930_sc,1721100.9
1044048753117762269_sc,157729.05
5908894868841653352_sc,161503.05
7146914596764625888_sc,1727885.4
4493012617859859638_sc,1724914.0
6377921295955266122_sc,81026.375
8231460026003347013_sc,1724902.4
1781311413602158845_sc,20473.824
4548375704500451549_sc,169705.44
1240331532140207567_sc,1723663.0
5421030117181971074_sc,1730645.6
2489804054657926956_sc,97112.02
1012107058468762418_sc,1641280.0
987672404386435982_sc,73245.29
5390161331338862125_sc,155014.8
6694038500065167075_sc,64020.863
8452107107050113378_sc,160992.33
3349779498986349514_sc,1806.7457
498741666204339580_sc,92541.055
3427439334181517438_sc,1722510.4
5475126919353010279_sc,156692.28
8106493118858449881_sc,18158.984
7030558649393557964_sc,1716353.1
2351433476179317316_sc,102212.59
1178314073434820523_sc,1729050.9
8067453097334492689_sc,1723832.0
7924464347613105805_sc,147900.98
6299074081892327919_sc,74710.125
2641437978863550667_sc,1690118.5
1088806908005408918_sc,1720828.0
4962034395453781764_sc,1730454.1
7500474925442115282_sc,1730733.0
3294586606051345671_sc,97215.445
5795897249254168031_sc,59649.207
6501349384265025265_sc,1725566.1
5666400624764401237_sc,1735320.0
2476327614803263550_sc,80887.266
609161997251292459_sc,1728845.4
3450208239293939501_sc,167437.27
3439774765110456383_sc,1732606.0
3193733421112379016_sc,1719839.4
1062274422372114651_sc,-31722.88
218880490233352730_sc,1715158.5
3128719041859109719_sc,163245.67
3504103155873336171_sc,1680886.4
6070042850505526717_sc,1723340.1
7195439423119231803_sc,16222.198
184746512924316754_sc,138664.58
1129835221969178221_sc,11551.655
1385326286809980585_sc,100698.09
4956660033017958129_sc,17504.238
7821496884280318973_sc,72772.31
3745484853695152538_sc,89451.65
6673203630695190009_sc,149384.64
2873036804852015285_sc,101095.79
2918337679416057887_sc,1725533.6
35121099606381147_sc,16455.514
5484051691151956034_sc,22767.896
358184913096753379_sc,102736.49
4701539317175065185_sc,8302.189
1283543558935439056_sc,143933.34
4383502777707488588_sc,103565.37
1591557726865039160_sc,147505.97
8998139823257116003_sc,162458.38
8160253956161785277_sc,162962.73
1846900026099486780_sc,90915.27
1453812716690508585_sc,81946.22
4659470783273647232_sc,171382.34
2981121208923257598_sc,160592.77
3800706778551601028_sc,1719820.6
7337901950075841586_sc,1734780.6
7842693095267561296_sc,101095.79
4057534933764663481_sc,59291.004
2818678501580748850_sc,163521.3
6179777984116010961_sc,143508.69
1285003213997572434_sc,96866.35
7162446985833319392_sc,146920.89
6527357822598834606_sc,167500.89
6424259629183464829_sc,146920.89
3801424966133802885_sc,106298.52
4877033114265490628_sc,1722207.1
992708316458447606_sc,1730536.0
87620197327483174_sc,74196.99
5728930449595349357_sc,118821.57
2841899563369746011_sc,1749059.5
199235503732980699_sc,94832.19
7824953527851511061_sc,7688.4375
5960386894073834357_sc,88977.06
8995644028649300382_sc,2132.5884
4280591863427519924_sc,1719969.5
4096767703083051499_sc,1721168.0
1053123820878346691_sc,92892.71
5350689848732722451_sc,16713.902
2978047665703287663_sc,1724445.4
2445706851405834109_sc,1718816.6
6111032098454943827_sc,1718418.9
5155031835048220897_sc,2962.0515
5527488084997677852_sc,102904.12
5891858233973973143_sc,153426.78
3858202282891120354_sc,147072.48
1630539098837507713_sc,91836.02
4050174742629817421_sc,1727069.0
6348940401201838263_sc,147098.45
2150711158824181341_sc,1727374.4
312103014620424442_sc,63749.395
3976956168824460718_sc,80169.44
8651433803842262958_sc,84859.81
4158507885424656649_sc,1738512.4
1708932233867089481_sc,1720645.6
889852233608865109_sc,17531.586
